taxon_oid,Domain,Sequencing Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,NCBI Taxon ID,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,Habitat,Host Name,Isolation,Isolation Country,Genome Size   * assembled,Gene Count   * assembled
2738542624,Virus,Draft,Redefining the invertebrate RNA virosphere,Xinzhou nematode virus 1 XZSJSC65770,"BGI Tech Solutions Co., Ltd.",2738542624,1923769,Host-associated,Invertebrates,,Nematoda,,,,China,11525,3
2738542940,Virus,Draft,Redefining the invertebrate RNA virosphere,Shahe narna-like virus 4 SHWC0209c11478,"BGI Tech Solutions Co., Ltd.",2738542940,1923432,Host-associated,Arthropoda,,,,,,China,2653,1
2595698379,Virus,Finished,Mycobacterium phages genome sequencing - UCLA,Mycobacterium phage Artemis2UCLA,"University of California, Los Angeles",2595698379,1391429,,,,,,Mycobacterium smegmatis mc2 155,,,52344,105
648019645,Virus,Finished,Torque teno virus 16,Torque teno virus 16,Jichi Medical University,648019645,687355,,,,,,Homo sapiens,,,3818,2
2588253707,Virus,Permanent Draft,Simbu orthobunyavirus,Simbu orthobunyavirus,"Friedrich-Loeffler-Institut, Federal Research Institute for Animal Health",2588253707,35306,,,,,,Ovis aries,,,12172,4
2706795037,Virus,Draft,Chaetoceros tenuissimus RNA virus type-II RefSeq Genome,Chaetoceros tenuissimus RNA virus type-II SS10-16V,"National Research Institute, Fisheries and Environment of Inland Sea, Japan",2706795037,1516128,Host-associated,Algae,,,,Chaetoceros tenuissimus,,,9562,2
2595698562,Virus,Finished,Enterobacteria phage Bp7,Enterobacteria phage Bp7,Qingdao Agricultural University,2595698562,1052121,,,,,,Escherichia coli O78.A,,,168066,263
638276696,Virus,Permanent Draft,Raspberry ringspot virus,Raspberry ringspot virus,,638276696,12809,,,,,,Vitis,,,11849,2
641201324,Virus,Finished,Sida yellow vein Vietnam alphasatellite,Sida yellow vein Vietnam alphasatellite,Queensland University of Technology,641201324,447597,,,,,,Sida rhombifolia,,,1372,1
2595698269,Virus,Finished,Astrovirus VA4,Astrovirus VA4,Washington University in St. Louis,2595698269,1247113,,,,,,Homo sapiens,,,6518,3
2706796681,Virus,Draft,Fulmarus glacialis papillomavirus 1 RefSeq Genome,Fulmarus glacialis papillomavirus 1,"University of California, Davis",2706796681,1463817,Host-associated,Birds,,,,Fulmarus glacialis,,,8132,12
2738541426,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei reo-like virus 9 QTM27922,"BGI Tech Solutions Co., Ltd.",2738541426,1923184,Host-associated,Arthropoda,,,,,,China,3853,1
641201357,Virus,Permanent Draft,Tomato leaf curl Guangdong virus,Tomato leaf curl Guangdong virus,Guangdong Academy of Agricultural Sciences,641201357,400835,,,,,,Lycopersicon esculentum (tomato),,,2744,6
2700988749,Virus,Draft,Aeromonas phage pIS4-A,Aeromonas phage pIS4-A,Broad Institute,2700988749,754050,,,,,,Aeromonas sp. IS4,,,47624,80
2738542908,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei partiti-like virus 58 QCM38725,"BGI Tech Solutions Co., Ltd.",2738542908,1923067,Host-associated,Arthropoda,,,,,,China,1548,1
642918885,Virus,Finished,"Mycobacterium phages genome sequencing - Pittsburgh Bacteriophage Institute, University of Pittsburgh, USA",Mycobacterium phage Pukovnik,University of Pittsburgh,642918885,540068,,,,,,Mycobacterium,,,52892,89
2706795801,Virus,Draft,Cold-active bacteriophages from the Baltic Sea ice,Shewanella sp. phage 1/4,University of Helsinki,2706795801,1458859,Environmental,Aquatic,Oceanic,Marine,,Shewanella,,,133824,238
2602041884,Virus,Finished,Gordonia phage GTE7,Gordonia phage GTE7,La Trobe University,2602041884,1100814,,,,,,Gordonia terrae Ben601,,,74431,100
2738542457,Virus,Draft,Redefining the invertebrate RNA virosphere,Wenling noda-like virus 4 WLJQ84133,"BGI Tech Solutions Co., Ltd.",2738542457,1923514,Host-associated,Arthropoda,,,,,,China,3015,1
638276106,Virus,Permanent Draft,Grapevine chrome mosaic virus,Grapevine chrome mosaic virus,National Institute for Agricultural Research (INRA),638276106,12273,,,,,,Vitis vinifera,,,11653,2
2738542577,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai picorna-like virus 69 HOU158647,"BGI Tech Solutions Co., Ltd.",2738542577,1922615,Host-associated,Arthropoda,,,,,,China,8407,1
2595698326,Virus,Finished,Pseudomonas phage vB_Pae-TbilisiM32,Pseudomonas phage vB_Pae-TbilisiM32,University of Texas Health Science Center at San Antonio,2595698326,1141525,,,,,,Pseudomonas aeruginosa,,,42966,51
2738541447,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai narna-like virus 12 BHZC35702,"BGI Tech Solutions Co., Ltd.",2738541447,1922439,Host-associated,Mollusca,,,,Solen strictus,,China,2544,1
638277071,Virus,Finished,Usutu virus,Usutu virus,"University of Veterinary Medicine, Austria",638277071,64286,,,,,,Turdus merula,,,11066,1
2595698337,Virus,Finished,Mycobacterium phage Wheeler,Mycobacterium phage Wheeler,University of Pittsburgh,2595698337,1383054,,,,,,Mycobacterium smegmatis str. MC2 155,,,53588,96
2706795328,Virus,Draft,Cyanophage S-RIM50 RefSeq Genome,Cyanophage S-RIM50,"Department of Biology and Marine Biology, Roger Williams University",2706795328,687803,Host-associated,Microbial,,Bacteria,,Cyanobacteria,,,174307,235
2706795755,Virus,Draft,Rodent hepatovirus RefSeq Genome,Rodent hepatovirus RMU101637Micarv2010,University of Bonn,2706795755,1745247,Host-associated,Mammals,,,,,,,7656,1
2595698886,Virus,Finished,Phage Paz,Phage Paz,Texas A and M University,2595698886,1415145,,,,,,Xylella fastidiosa,,,43869,51
2757320703,Virus,Draft,Genome sequencing of Noumeavirus,Noumeavirus,Centre National de la Recherche Scientifique (CNRS),2757320703,1955558,Host-associated,Protozoa,,,,protozoa,,,376207,452
2597490084,Virus,Finished,Cotton leaf curl Multan alphasatellite,Cotton leaf curl Multan alphasatellite,National Institute for Biotechnology and Genetic Engineering (NIBGE),2597490084,1048668,,,,,,Gossypium hirsutum,,,1376,1
638276121,Virus,Finished,Gremmeniella abietina RNA virus MS2,Gremmeniella abietina RNA virus MS2,Finnish Forest Reseach Institute,638276121,279540,,,,,,Gremmeniella abietina type A,,,4553,3
2595698872,Virus,Finished,Caulobacter phage CcrSwift,Caulobacter phage CcrSwift,Texas A and M University,2595698872,1211644,,,,,,Caulobacter crescentus,,,219216,370
641201159,Virus,Finished,Honeysuckle yellow vein Kagoshima virus,Honeysuckle yellow vein Kagoshima virus,Kyushu University,641201159,1233675,,,,,,Lonicera japonica,,,2762,6
638275984,Virus,Finished,Enterobacteria phage FI sensu lato,Enterobacteria phage FI sensu lato,Keio University,638275984,329855,,,,,,Escherichia coli,,,4276,4
2595698651,Virus,Finished,Pelagibacter phage HTVC011P,Pelagibacter phage HTVC011P,Oregon State University,2595698651,1283078,,,,,,Candidatus Pelagibacter ubique HTCC1062,,,39921,45
2757320646,Virus,Draft,Genome sequencing of Myrmica scabrinodis virus 1,Myrmica scabrinodis virus 1,University of Cambridge,2757320646,2018502,,,,,,,,,11900,6
2738542895,Virus,Draft,Redefining the invertebrate RNA virosphere,Changjiang tombus-like virus 19 CJLX57318,"BGI Tech Solutions Co., Ltd.",2738542895,1922812,Host-associated,Arthropoda,,,,Procambarus clarkia,,China,3051,2
2738541697,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei rhabdo-like virus 3 QCM135517,"BGI Tech Solutions Co., Ltd.",2738541697,1923187,Host-associated,Arthropoda,,,,,,China,12303,6
2738542833,Virus,Draft,Redefining the invertebrate RNA virosphere,Shuangao sobemo-like virus 1 insectZJ66941,"BGI Tech Solutions Co., Ltd.",2738542833,1923474,Host-associated,Arthropoda,,,,,,China,3718,2
2738542143,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai blue swimmer crab virus 1 YYSZX13554,"BGI Tech Solutions Co., Ltd.",2738542143,1922368,Host-associated,Arthropoda,,,,Portunus,,China,12469,1
2738542196,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei picorna-like virus 53 GCM3912,"BGI Tech Solutions Co., Ltd.",2738542196,1923135,Host-associated,Arthropoda,,,,Dermaptera,,China,13389,1
2588253635,Virus,Finished,Adoxophyes honmai entomopoxvirus 'L',Adoxophyes honmai entomopoxvirus 'L',University of Tours,2588253635,1293540,,,,,,Adoxophyes honmai,,,228750,247
638275986,Virus,Finished,Enterobacteria phage BZ13,Enterobacteria phage BZ13,,638275986,329853,,,,,,Escherichia coli,,,3466,3
2706796051,Virus,Draft,Cacipacore virus RefSeq Genome,Cacipacore virus BeAn 3276000,Aix-Marseille University,2706796051,64305,,,,,,,,,10284,1
2757320664,Virus,Draft,Genome sequencing of Flavobacterium phage,Flavobacterium phage Fpv10,University of Copenhagen,2757320664,1814280,Host-associated,Microbial,,Bacteria,,Bacteria,,,42702,58
650627079,Virus,Finished,Rotavirus D chicken/05V0049/DEU/2005,Rotavirus D chicken/05V0049/DEU/2005,"Federal Institute for Risk Assessment (BfR), Germany",650627079,884200,,,,,,Gallus gallus,,,18500,12
638276885,Virus,Finished,Group A Streptococcus phages with putative virulence factors - Rocky Mountain Laboratories,Streptococcus pyogenes phage 315.1,Rocky Mountain Laboratories,638276885,198538,,,,,,Streptococcus pyogenes MGAS315,,,39538,56
642973549,Virus,Finished,Hosta virus X,Hosta virus X,Seoul Women's University,642973549,214439,,,,,,Hosta,,,6528,5
2757321042,Virus,Draft,Genome sequencing of Gannoruwa bat lyssavirus,Gannoruwa bat lyssavirus,Animal and Plant Health Agency (APHA),2757321042,1846259,Host-associated,Unclassified,Unclassified,Unclassified,,vertebrates,,,11919,5
651703004,Virus,Finished,Asclepias asymptomatic virus,Asclepias asymptomatic virus,Samuel Roberts Noble Foundation,651703004,1027880,,,,,,Asclepias viridis,,,6175,3
2738542822,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai picorna-like virus 21 BHZY60822,"BGI Tech Solutions Co., Ltd.",2738542822,1922564,Host-associated,Mollusca,,,,,,China,8817,2
642973532,Virus,Finished,Closely related Clostridium perfringens bacteriophages- USDA ARS,Clostridium phage phiCP39-O,Agricultural Research Service,642973532,541865,,,,,,Clostridium perfringens,,,38753,62
2711768817,Virus,Draft,Canna yellow mottle virus RefSeq Genome,Canna yellow mottle virus 28,Oklahoma State University,2711768817,419782,Host-associated,Plants,,,,Canna,,,6966,3
2738542187,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei levi-like virus 3 WHYY22609,"BGI Tech Solutions Co., Ltd.",2738542187,1922915,Host-associated,Arthropoda,,,,Scutigeridae,,China,3325,3
2595698825,Virus,Finished,Salmonella phage FSL SP-076,Salmonella phage FSL SP-076,Cornell University,2595698825,1173762,,,,,,Salmonella enterica,,,72098,92
638276118,Virus,Finished,Gremmeniella abietina RNA virus L1,Gremmeniella abietina RNA virus L1,Finnish Forest Reseach Institute,638276118,152217,,,,,,Gremmeniella abietina,,,5133,2
2738541519,Virus,Draft,Redefining the invertebrate RNA virosphere,Beihai hepe-like virus 7 BHBJDX18438,"BGI Tech Solutions Co., Ltd.",2738541519,1922384,Host-associated,Arthropoda,,,,Penaeidae,,China,7902,2
2700989102,Virus,Draft,"Mycobacterium phages genome sequencing - Pittsburgh Bacteriophage Institute, University of Pittsburgh, USA",Mycobacterium phage Thibault,"National Center for Biotechnology Information (NCBI), University of Pittsburgh",2700989102,1052673,,,,,,Mycobacterium smegmatis str. MC2 155,,,106327,218
645044522,Virus,Finished,Diverse circovirus-like genomes from environmental metagenomics,Circovirus-like genome SAR-A,University of South Florida,645044522,642258,,,,,,environmental samples,,,1739,2
638276839,Virus,Permanent Draft,Spinach latent virus,Spinach latent virus,Clemson University,638276839,42680,,,,,,Spinacia oleracea,,,8688,5
638276494,Virus,Finished,Narcissus common latent virus,Narcissus common latent virus,Rothamsted Research,638276494,160844,,,,,,Narcissus tazetta var. chinensis,,,8539,6
2706795332,Virus,Draft,Penicillium roqueforti dsRNA mycovirus 1 RefSeq Genome,Penicillium roqueforti ssRNA mycovirus 1 PRG42-7,"University of Santiago, Chile",2706795332,1532180,Host-associated,Fungi,,,,Penicillium,,,6002,2
2706795796,Virus,Draft,Mycobacterium phage Taj RefSeq Genome,Mycobacterium phage Taj,University of Pittsburgh,2706795796,1204515,Host-associated,Microbial,,Bacteria,,Mycobacterium,,,58550,110
2595698631,Virus,Finished,"Mycobacterium phages genome sequencing - Pittsburgh Bacteriophage Institute, University of Pittsburgh, USA",Mycobacteriophage Daenerys,University of Pittsburgh,2595698631,1340822,,,,,,Mycobacterium smegmatis mc2 155,,,58043,102
2595698746,Virus,Finished,Sweet potato leaf curl China virus,Sweet potato leaf curl China virus,Chinese Academy of Agricultural Sciences,2595698746,1198219,,,,,,Ipomoea batatas,,,2786,6
2757320796,Virus,Draft,Genome sequencing of Desmodus rotundus parvovirus,Desmodus rotundus parvovirus,University of Sao Paulo,2757320796,1926498,Host-associated,Unclassified,Unclassified,Unclassified,,vertebrates,,,4284,2
2706796654,Virus,Draft,Eggplant mottled dwarf nucleorhabdovirus,Eggplant mottled dwarf nucleorhabdovirus,Washington State University,2706796654,488317,Host-associated,Plants,,,,Eggplant,,,13100,7
2738542376,Virus,Draft,Redefining the invertebrate RNA virosphere,Wenzhou toti-like virus 2 beimix73231,"BGI Tech Solutions Co., Ltd.",2738542376,1923681,Host-associated,Mollusca,,,,,,China,2353,1
641201300,Virus,Finished,Rehmannia mosaic virus,Rehmannia mosaic virus,"Henan Academy of Agricultural Sciences, China",641201300,425279,,,,,,Rehmannia glutinosa Libosch,,,6395,4
2738542901,Virus,Draft,Redefining the invertebrate RNA virosphere,Changjiang tombus-like virus 14 CJLX30318,"BGI Tech Solutions Co., Ltd.",2738542901,1922807,Host-associated,Arthropoda,,,,Procambarus clarkia,,China,3456,2
638276877,Virus,Finished,Streptococcus phage SM1,Streptococcus phage SM1,"Veterans Affairs Medical Center, San Francisco",638276877,157924,,,,,,Streptococcus,,,34692,56
2595698638,Virus,Finished,"Mycobacterium phages genome sequencing - Pittsburgh Bacteriophage Institute, University of Pittsburgh, USA",Mycobacterium phage Redno2,University of Pittsburgh,2595698638,1340709,,,,,,Mycobacterium smegmatis str. MC2 155,,,108297,232
648936745,Virus,Finished,Trichodysplasia spinulosa-associated polyomavirus,Trichodysplasia spinulosa-associated polyomavirus,Leiden University Medical Center,648936745,862909,,,,,,Homo sapiens,,,5232,5
2700989075,Virus,Draft,"Mycobacterium phages genome sequencing - Pittsburgh Bacteriophage Institute, University of Pittsburgh, USA",Mycobacterium phage Stinger,"National Center for Biotechnology Information (NCBI), University of Pittsburgh",2700989075,1089137,,,,,,Mycobacterium,,,69641,95
2738542863,Virus,Draft,Redefining the invertebrate RNA virosphere,Wenling sobemo-like virus 2 WLJQ95081,"BGI Tech Solutions Co., Ltd.",2738542863,1923541,Host-associated,Arthropoda,,,,,,China,2571,2
2706795907,Virus,Draft,Verticillium dahliae partitivirus 1 RefSeq Genome,Verticillium dahliae partitivirus 1 Vd-253,"Instituto de Hortofruticultura Subtropical y Mediterranea, IHSM-UMA-CSIC",2706795907,1310424,Host-associated,Fungi,,,,Verticillium dahliae,,,3341,2
2588253603,Virus,Finished,"Genomic characterization of five bacteriophages specific for Yersinia - University of Helsinki, Finland",Yersinia phage phiR8-01,University of Helsinki,2588253603,1206556,,,,,,Yersinia enterocolitica,,,41700,47
650627063,Virus,Finished,Okra enation leaf curl virus [India:Munthal EL37:2006],Okra enation leaf curl virus [India:Munthal EL37:2006],"Indian Institute of Horticultural Research, Bangalore",650627063,908127,,,,,,Abelmoschus esculentus (okra),,,2724,6
2706796259,Virus,Draft,Bitter gourd yellow vein virus RefSeq Genome,Bitter gourd yellow vein virus BD12C8,"Virology, AVRDC-The World Vegetable Center",2706796259,1513489,Host-associated,Plants,,,,Bitter gourd,,,5453,9
641201028,Virus,Finished,"Burkholderia phage isolates -TIGR, USA",Burkholderia phage phi644-2,"J. Craig Venter Institute (JCVI), Maria Sklodowska-Curie Memorial Cancer Centre and Institute of Oncology",641201028,431891,,,,,,Burkholderia pseudomallei,,,48674,71
2595698313,Virus,Finished,Klebsiella phage KP36,Klebsiella phage KP36,University of Wroclaw,2595698313,1129191,,,,,,Klebsiella pneumoniae,,,49818,80
2708742315,Virus,Draft,Mirabilis leaf curl India virus associated betasatellite RefSeq Genome,Mirabilis leaf curl India virus associated betasatellite Pragpur,CSIR-Institute of Himalayan Bioresource Technology,2708742315,1507403,Host-associated,Plants,,,,Mirabilis,,,1406,1
2588253656,Virus,Permanent Draft,Sulfitobacter phage pCB2047-C,Sulfitobacter phage pCB2047-C,Broad Institute,2588253656,754043,,,,,,Sulfitobacter sp. CB 2047,,,40931,73
2706796080,Virus,Draft,Bat mastadenovirus WIV12 RefSeq Genome,Bat mastadenovirus WIV12,"Chinese Academy of Sciences, Wuhan Institute of Virology",2706796080,1788434,Host-associated,Mammals,,,,Chiroptera,,,29581,28
650627045,Virus,Finished,Great Island virus,Great Island virus,"Arbovirus Molecular Research Group, Institute for Animal Health, Surrey, United Kingdom",650627045,204269,,,,,,Ixodes uriae,,,17858,11
2708742406,Virus,Draft,Single Virus Genomics,Uncultured Surface Seawater Single Virus17_E15,University of Alicante,2708742406,10239,Environmental,Aquatic,Coastal,Marine,,,Surface seawater,Spain,33035,34
651703098,Virus,Finished,Switchgrass mosaic virus,Switchgrass mosaic virus,University of Illinois,651703098,1027869,,,,,,Panicum virgatum cv. Cave-In-Rock,,,6423,3
642918910,Virus,Finished,Pseudomonas phage PT5,Pseudomonas phage PT5,,642918910,476523,,,,,,Pseudomonas aeruginosa,,,42954,52
2706796556,Virus,Draft,Khujand virus RefSeq Genome,Khujand virus,"Centers for Disease Control and Prevention (CDC), USA",2706796556,237716,Host-associated,Mammals,,,,Bat,,,11903,5
2595698711,Virus,Finished,Cronobacter phage ENT39118,Cronobacter phage ENT39118,Korea University,2595698711,984175,,,,,,Cronobacter sakazakii,,,39012,38
645948535,Virus,Finished,,Tomato mild mosaic virus,,645948535,536086,,,,,,,,,5371,7
2599185141,Virus,Draft,Paracoccus phage vB_PmaS_IMEP1,Paracoccus phage vB_PmaS_IMEP1,Chinese National Human Genome Center at Shanghai,2599185141,1561065,Environmental,Aquatic,Oceanic,Marine,,,Surface sea water,China,42093,55
2738542859,Virus,Draft,Redefining the invertebrate RNA virosphere,Hubei myriapoda virus 9 arthropodmix12082,"BGI Tech Solutions Co., Ltd.",2738542859,1922938,Host-associated,Arthropoda,,,,,,China,4429,4
648019621,Virus,Finished,Sida yellow vein disease associated DNA 1,Sida yellow vein disease associated DNA 1,,648019621,755305,,,,,,Sida acuta,,,1370,1
